uesi_id,city,date,pm25,pm10,o3,no2,so2,co,psi,WHO,Concentration,Anomaly
CHN_R912940,"Beijing, CHN",2022-09-09,67.25,59.125,109.25,13.6875,1,5.1875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-09-08,38.875,45.5,81,14.4375,NA,3.125,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-09-07,29.8125,27.75,43.9375,11.3125,1,1.6875,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-09-06,23.25,22.75,28,9.6875,NA,1.4,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-09-05,101.8125,13.3125,31.5,6.375,NA,1.125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-09-04,91.75,45.0625,67.0625,8.1875,1,3.875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-09-03,62.75,51,58.125,12.4375,1,3.8125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-09-02,35.5625,41.75,58.75,9.625,1,2.8125,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-09-01,19.8125,27.9375,48.1875,8.5,1,1.875,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-31,74.1875,12.1875,35.875,9.75,1,1.3125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-08-30,62.75,35.5625,59.5,8.6875,1,2.9375,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-08-29,52.5,27.9375,31.9375,5.625,1,2.375,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-28,20.9375,35.25,23.8125,12.1875,1.5,2.0625,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-27,25.8125,17.25,27.5,7.1875,1,1.0625,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-26,38.625,20.5625,23.375,8.375,1,1.1875,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-25,32.5625,22.8125,30.5625,7.75,1,1.5,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-24,16.0625,21.0625,45.75,7.5,1,1.625,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-23,41.3125,10.4375,21.3125,7.125,1,1.0625,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-22,83.4375,15.625,43.875,4.5625,1,2.5625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-08-21,41.25,46.5,66.5625,7,1,4.0625,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-20,41.0625,23.1875,54.5,8.0625,1,2.5625,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-19,90.125,15.25,31,5.75,1.2222222222222223,3.3125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-08-18,79.3125,40.6875,37.25,6.8125,1,5.125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-08-17,25.1875,44.8125,61.3125,6.5625,1,3.875,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-16,37.625,13.5625,51.5625,6.25,1,2.375,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-15,86.4375,15.625,33.375,6.1875,1,4.5,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-08-14,122.6875,37.4375,29.375,6.25,1,7.9375,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-08-13,100.4375,54.5625,80.6875,7.5625,1,7.0625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-08-12,59.125,50,74.6875,6.375,1,5.125,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-08-11,43,34.125,67.9375,6.5,1,3.25,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-10,29.5,22.3125,56.875,6.75,1,2.3125,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-09,33.1875,14.5625,30.1875,5.75,1,2.0625,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-08-08,78.5,16.5,25.625,6.375,1,2.375,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-08-07,68.375,33.25,58,6.25,1.2,4.6875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-08-06,60.8125,34.0625,49.625,8.625,1,4.3125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-08-05,101.25,26.25,82.5,5.625,1,3.1875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-08-04,104.75,49.9375,73.0625,5.875,1,4,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-08-03,113,49.5625,69.625,6.1875,4.285714285714286,3.5,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-08-02,104.8125,53,76.3125,8.4375,1,4.125,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-08-01,81.25,50.8125,85.1875,7.5,1.5,4.125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-07-31,98.8125,39.3125,69.25,7.125,1,3.1875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-07-30,53.25,44.125,70.5625,6.375,1,4.8125,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-29,23.875,25.25,67.25,7.125,1,2.875,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-28,57.8125,8.875,41.875,4.3125,1.3,2.0625,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-27,81.6875,25.1875,39.5625,4.8125,1,4.125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-07-26,66.5,40.3125,73.4375,6.3125,1,3.375,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-25,73.3125,40.0625,79.6875,7,1,2.9375,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-24,40.4375,41.625,98.125,8.3125,1,3.4375,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-23,82.25,19,61.0625,4.875,1,1.9375,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-07-22,65.125,50.75,77.625,10,1,3.6875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-21,75.0625,38.8125,96,7.625,1,3.0625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-20,48.625,44.75,74.625,8.0625,1,3.75,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-19,33.375,37.9375,89.1875,9.6875,1,2.75,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-18,67.875,24.8125,50.25,7.4375,1,2.625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-17,79.75,33.8125,45.6875,7.25,1,2.75,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-07-16,39.375,48.375,115.9375,9.875,1.0833333333333333,5.4375,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-15,32.6875,26.5,61.75,9.75,1,2.125,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-14,41.375,20.5,62.25,8,1.6,1.8125,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-13,52.6875,20.6875,61.1875,7.8125,1,4.25,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-12,68.5,20.8125,40.0625,5,1.3333333333333333,3.5625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-11,36.1875,33.625,49.6875,8.6875,1,4,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-10,39.75,17.1875,45.125,5.0625,1,2.5625,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-09,60.875,25.5625,36.3125,10,1,1.9375,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-08,44.75,37.3125,62.25,8.9375,1.1428571428571428,3.125,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-07,31.9375,24.3125,73.3125,8.5625,1,2.5625,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-07-06,94.375,12.75,44.1875,4.5625,1,2.625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-07-05,61.93333333333333,43.2,57.25,5.3125,1,4.8,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-04,72.25,24.6,44.53333333333333,6.285714285714286,1,4.8,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-03,105.8125,27.6875,47.375,4.75,1.2,4.9375,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-07-02,62.25,45.4375,77.6875,6.1875,1,6.125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-07-01,51.86666666666667,24.0625,52.4375,3.875,1.1111111111111112,4.666666666666667,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-06-30,34.9375,23.4,58.8,5.333333333333333,1,3.6,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-06-29,47.0625,13.375,35.1875,3.25,1,2.625,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-06-28,78.375,18,36.5625,4.5,1.3333333333333333,3.4375,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-27,77.4375,34.9375,54.375,4.625,1,4.75,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-26,65.9375,50.25,81.125,5.875,1.3076923076923077,4.75,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-25,21.6875,47.625,141.375,11.5,1,2.8125,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-06-24,50,14.4375,55.875,7.8125,1,1.5,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-06-23,134.73333333333332,17.1875,60.5625,6.4375,1.1428571428571428,3.5,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-06-22,144.25,58.875,43,8.3125,1,7.8125,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-06-21,106.125,79.125,118.9375,9.625,1.125,8.8125,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-06-20,91.375,60.25,116.9375,7.133333333333334,1.5,6.75,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-06-19,104.375,50.375,106.8125,5.066666666666666,1,6.25,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-06-18,110.25,56.5625,111.5625,5.533333333333333,1.5,7.5,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-06-17,81.73333333333333,59.5,103.8125,9,1.3333333333333333,7.5,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-06-16,75.26666666666667,47.375,93.8125,7.625,1.1111111111111112,4.4375,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-15,54.46666666666667,37.8125,66.6875,6,1,5.25,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-14,59.4,27,44.9375,6.4375,1,3.625,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-13,63.2,26.6875,42.5625,5.4375,1,3.1875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-12,75.9375,31.125,65.25,5.125,1,3.8125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-11,92.875,45.75,53.5625,6.6875,1,4.3125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-06-10,78.06666666666666,55.3125,77.1875,6.75,1.1666666666666667,6,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-09,75.5,42.75,42.8125,7.8125,1.1,6.625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-08,40.125,44.5,49.9375,6.625,1.4166666666666667,5.5625,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-06-07,15.375,25.375,53.8125,5.625,1.5,3,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-06-06,48.125,8.4375,38.1875,2.375,1,1.4285714285714286,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-06-05,78.375,28.5,40.875,4.75,2,2.125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-04,100.5625,43.9375,74.625,4,3.25,3.3125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-06-03,72,62.25,130.8125,10.0625,2.1875,5.5625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-02,55.875,46.6875,117.9375,10.75,1.25,2.6875,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-06-01,63.1875,33,67.9375,9,1.3333333333333333,2.0625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-05-31,40.9375,43.4375,87.75,11.125,1.25,2.375,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-05-30,55.4,25.3125,46.875,6.75,1,1.1875,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-05-29,82.2,39.875,49.875,4.1875,1,1.875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-28,47.4,61.1875,119.3125,7.4375,1.375,3.4375,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-05-27,32.5,34.8125,58.5,8.75,1,2.625,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-05-26,21.4375,22.875,38.5,6,1,1.125,NA,Within 3rd Interim Target of 25µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-05-25,87.8125,18,39.3125,2.4375,1,1.0625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-24,92.75,52.0625,88.6875,7.375,1.5,3.8125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-23,94.6875,57.3125,90.6875,6.9375,1.25,3.125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-22,100.5,60.875,114.8125,8.8125,1.3636363636363635,3.6875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-21,113.9375,59.125,106,8.8125,1.2857142857142858,3.6875,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-05-20,105.25,63.9375,110.0625,9.75,1.6,4.625,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-19,71.1875,59.6875,96.8125,10.625,1.2666666666666666,4.625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-05-18,93.3125,36.25,52.5625,7.25,1.25,2.25,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-17,50.9375,55.375,74.4375,11.9375,1.5,3.125,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-05-16,39.8125,27.5625,45.625,7.4375,1.2,1.375,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-05-15,29.625,22.1875,40,7.3125,1.3333333333333333,1.3125,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-05-14,28.6875,20.25,38,6.125,1,1,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-05-13,48.5625,20.375,37.0625,4.75,1,1,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-05-12,82.1875,22.0625,39.125,4.5625,1,1.375,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-11,133.9375,37.6875,38.625,8.125,2,2.75,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-05-10,60.1875,58.8125,26.5625,9.125,1,3.3125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-05-09,53.625,26.5,43.3125,7.75,1,2,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-05-08,62.125,22.0625,27.75,5.375,1,1.875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-05-07,66.0625,31.125,33.2,7.4375,1,2.0625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-05-06,103.75,48.0625,34.266666666666666,5.3125,1,1.9375,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-05,101.3125,67.125,87.25,7.6875,1.2666666666666666,3.5625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-04,90.3125,66.25,93.1875,11.1875,1.4,3.1875,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-05-03,76,56.5,77.4375,10.75,1.1428571428571428,3.25,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-05-02,43.9375,43.1875,53.5,11.25,1.2142857142857142,3.3125,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-05-01,27.6875,28.875,40,8,1,1.125,NA,Within 4th Interim Target of 35µg/m^3,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-04-30,119.125,13.125,36.4375,3.3125,1,1.0625,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-04-29,52.0625,49.6875,39.0625,7.8125,1,2.875,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-04-28,36.25,20.1875,32.6875,4.1875,1,1.75,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-04-27,77.4375,25.625,29.3125,4.5,1,1.6666666666666667,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,-0.5 - 0
CHN_R912940,"Beijing, CHN",2022-04-26,149.25,75.8125,38.6875,3.9375,1,3.625,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-04-25,133.625,95.9375,79.9375,12.5,1.4375,10.0625,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-04-24,100.5625,92.375,80.4375,13.4375,1.875,7.0625,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-04-23,44.5625,72.1875,57.8125,11.625,1.4,3.9375,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-04-22,95.9375,35.3125,41.4375,3.9375,1,1.3125,NA,Exceeding All Recommended Guidelines,59.4 ppm - 103.4 ppm,0 - 0.5
CHN_R912940,"Beijing, CHN",2022-04-21,107.46666666666668,84.5625,38.3125,6.9375,1,2.5,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-04-20,116.6,67.9375,73.1875,11.3125,1.2857142857142858,3.1875,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-04-19,141.33333333333334,65.625,50.6875,14.5625,1.1428571428571428,3.5,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-04-18,108.66666666666669,74.5,68.875,14.9375,1.5833333333333333,4.6875,NA,Exceeding All Recommended Guidelines,>103.4 ppm,0.5 - 2
CHN_R912940,"Beijing, CHN",2022-04-17,48.86666666666667,65.93333333333334,31.75,16.6875,1.2,3.3125,NA,Exceeding All Recommended Guidelines,43 ppm - 59.4 ppm,-2 - -0.5
CHN_R912940,"Beijing, CHN",2022-04-16,35.8125,32.5,39.4375,9.3125,1,1.4375,NA,Exceeding All Recommended Guidelines,12.2 ppm - 43 ppm,-2 - -0.5
