uesi_id,city,year,pm25_mean,who_year,who_val,term,estimate,std.error,statistic,p.value,trend
AUS_R5515884,"Darwin, AUS",2014,7.925,2005,Within Recommended Value of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2015,6.97,2021,Within WHO Interim Target 4 of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2015,6.97,2005,Within Recommended Value of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2016,5.695,2021,Within WHO Interim Target 4 of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2016,5.695,2005,Within Recommended Value of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2017,6.29,2021,Within WHO Interim Target 4 of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2017,6.29,2005,Within Recommended Value of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2018,8.05,2021,Within WHO Interim Target 4 of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2018,8.05,2005,Within Recommended Value of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2019,8.695297895,2021,Within WHO Interim Target 4 of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2019,8.695297895,2005,Within Recommended Value of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2020,5.02,2021,Within WHO Interim Target 4 of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2020,5.02,2005,Within Recommended Value of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2021,6.4,2021,Within WHO Interim Target 4 of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5515884,"Darwin, AUS",2021,6.4,2005,Within Recommended Value of 10µg/m^3,year,-0.021521452,0.027158887,-0.792427632,0.432179296,"Darwin, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",1998,4.56,2021,Within Recommended Value of 5µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",1998,4.56,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",1999,4.1,2021,Within Recommended Value of 5µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",1999,4.1,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2000,5.96,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2000,5.96,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2001,6.94,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2001,6.94,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2002,8.375,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2002,8.375,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2003,7.01,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2003,7.01,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2004,5.985,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2004,5.985,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2005,5.735,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2005,5.735,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2006,6.29,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2006,6.29,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2007,5.705,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2007,5.705,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2008,5.4,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2008,5.4,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2009,5.91,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2009,5.91,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2010,5.295,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2010,5.295,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2011,5.54,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2011,5.54,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2012,5.845,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2012,5.845,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2013,7.26,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2013,7.26,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2014,6.826666667,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2014,6.826666667,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2015,6.883333333,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2015,6.883333333,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2016,7.083333333,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2016,7.083333333,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2017,6.696666667,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2017,6.696666667,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2018,6.81,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2018,6.81,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2019,13.83289648,2021,Within WHO Interim Target 3 of 15µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2019,13.83289648,2005,Within WHO Interim Target 3 of 15µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2020,6.57,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2020,6.57,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2021,5.03,2021,Within WHO Interim Target 4 of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2021,5.03,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2022,3.1,2021,Within Recommended Value of 5µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUS_R5750005,"Sydney, AUS",2022,3.1,2005,Within Recommended Value of 10µg/m^3,year,0.05061236,0.036816551,1.374717601,0.175602945,"Sydney, AUS(<span style='color: orange;'>&#x25C0;&#x25B6;</span>)"
AUT_R109166,"Vienna, AUT",1998,19.44,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",1998,19.44,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",1999,18.65,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",1999,18.65,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2000,21.425,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2000,21.425,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2001,21.31,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2001,21.31,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2002,23.07,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2002,23.07,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2003,22.68,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2003,22.68,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2004,19.15,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2004,19.15,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2005,22.76,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2005,22.76,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2006,22.37,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2006,22.37,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2007,16.15,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2007,16.15,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2008,15.755,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2008,15.755,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2009,19.255,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2009,19.255,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2010,20.70333333,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2010,20.70333333,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2011,19.355,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2011,19.355,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2012,17.64,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2012,17.64,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2013,19.04333333,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2013,19.04333333,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2014,16.48333333,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2014,16.48333333,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2015,16.24666667,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2015,16.24666667,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2016,18.47666667,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2016,18.47666667,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2017,14.435,2021,Within WHO Interim Target 3 of 15µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2017,14.435,2005,Within WHO Interim Target 3 of 15µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2018,15.99,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2018,15.99,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2019,13.8750234,2021,Within WHO Interim Target 3 of 15µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2019,13.8750234,2005,Within WHO Interim Target 3 of 15µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2020,10.55666667,2021,Within WHO Interim Target 3 of 15µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2020,10.55666667,2005,Within WHO Interim Target 3 of 15µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2021,11.28666667,2021,Within WHO Interim Target 3 of 15µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2021,11.28666667,2005,Within WHO Interim Target 3 of 15µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2022,10.5,2021,Within WHO Interim Target 3 of 15µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
AUT_R109166,"Vienna, AUT",2022,10.5,2005,Within WHO Interim Target 3 of 15µg/m^3,year,-0.404487017,0.043706862,-9.254542686,3.00E-12,"Vienna, AUT(<span style='color: green;'>&#x25BC;</span>)"
BEL_R2404021,"Brussels, BEL",1998,15.61,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.244486702,0.03716887,-6.577727637,3.27E-08,"Brussels, BEL(<span style='color: green;'>&#x25BC;</span>)"
BEL_R2404021,"Brussels, BEL",1998,15.61,2005,Within WHO Interim Target 2 of 25µg/m^3,year,-0.244486702,0.03716887,-6.577727637,3.27E-08,"Brussels, BEL(<span style='color: green;'>&#x25BC;</span>)"
BEL_R2404021,"Brussels, BEL",1999,14.52,2021,Within WHO Interim Target 3 of 15µg/m^3,year,-0.244486702,0.03716887,-6.577727637,3.27E-08,"Brussels, BEL(<span style='color: green;'>&#x25BC;</span>)"
BEL_R2404021,"Brussels, BEL",1999,14.52,2005,Within WHO Interim Target 3 of 15µg/m^3,year,-0.244486702,0.03716887,-6.577727637,3.27E-08,"Brussels, BEL(<span style='color: green;'>&#x25BC;</span>)"
BEL_R2404021,"Brussels, BEL",2000,17.585,2021,Within WHO Interim Target 2 of 25µg/m^3,year,-0.244486702,0.03716887,-6.577727637,3.27E-08,"Brussels, BEL(<span style='color: green;'>&#x25BC;</span>)"
